ping_number,pwr_up_msec,range_m,angle_deg,surveyor_y_m,surveyor_z_m,boat_x_m,boat_y_m,boat_z_m,x_sonar_m,y_sonar_m,z_sonar_m,x_boat_m,y_boat_m,z_boat_m,map_x_m,map_y_m,map_z_m,roll_rad,pitch_rad,yaw_rad_original,yaw_rad_used,altitude_m
41681,5639739,2.655484364368021,-33.000000918308665,-1.446280477401383,-2.227076556854448,78.84056091308594,25.70111656188965,16.726266860961914,2.227076556854448,0.0,1.446280477401383,2.2945227643338817,0.22863342254144703,1.474935184444131,76.47604397333848,26.03292535245318,18.064737751348666,-0.0513547547161579,0.0526533238589763,-0.2671029269695282,2.874489726620265,-1.474935184444131
41682,5639789,2.655484364368021,-33.000000918308665,-1.446280477401383,-2.227076556854448,78.8837890625,25.70307922363281,16.730745315551758,2.227076556854448,0.0,1.446280477401383,2.2945227643338817,0.22863342254144703,1.474935184444131,76.52666931311163,26.040920920377197,18.080705030226532,-0.042472843080759,0.0489127710461616,-0.2648942470550537,2.8766984065347394,-1.474935184444131
41683,5639839,2.6273594121448696,-34.99999983559887,-1.5069914424560182,-2.152206837864466,78.91297912597656,25.704011917114254,16.736560821533203,2.152206837864466,0.0,1.5069914424560182,2.2226823896462076,0.23151446904840156,1.5391376472883511,76.63047748847187,26.02179769425052,18.169061825568022,-0.0359397456049919,0.0431591719388961,-0.2630552351474762,2.878537418442317,-1.5391376472883511
41684,5639889,2.571109333075583,-34.99999983559887,-1.474727722691204,-2.106129470510867,78.95743560791016,25.70564842224121,16.7477970123291,2.106129470510867,0.0,1.474727722691204,2.17509618595227,0.22998339015604452,1.5091830080696016,76.74249300997079,26.01614622116843,18.182784654935396,-0.0261655133217573,0.0307850372046232,-0.2600144147872925,2.8815782388025006,-1.5091830080696016
41685,5639939,2.458609349559993,-37.99999991908148,-1.513671056663367,-1.937410608509052,78.9875259399414,25.7067928314209,16.75299644470215,1.937410608509052,0.0,1.513671056663367,2.008462551661683,0.23183145098342053,1.5562197410592984,76.94745437559853,25.973349943134114,18.261818118761013,-0.0200590156018733,0.0209599826484918,-0.2581053376197815,2.8834873159700116,-1.5562197410592984
41686,5639989,2.571109333075583,-33.000000918308665,-1.4003265406447545,-2.1563137021765324,79.03366088867188,25.708356857299805,16.762311935424805,2.1563137021765324,0.0,1.4003265406447545,2.221616882213216,0.2264526726743621,1.4325191192350042,76.81560292613364,26.03664031605146,18.180558125901168,-0.0119929583743214,0.0051472638733685,-0.2558026015758514,2.8857900520139417,-1.4325191192350042
41687,5640039,2.458609349559993,-36.00000100179127,-1.4451343515975272,-1.9890567210556371,79.06598663330078,25.70926094055176,16.76163101196289,1.9890567210556371,0.0,1.4451343515975272,2.0567275215943543,0.2285790329968111,1.4853359252964942,77.02154502870067,25.993382028303643,18.254324220984962,-0.0079680383205413,-0.004492936655879,-0.2548241019248962,2.886768551664897,-1.4853359252964942
41688,5640089,2.458609349559993,-36.00000100179127,-1.4451343515975272,-1.9890567210556371,79.1135482788086,25.71064758300781,16.761646270751953,1.9890567210556371,0.0,1.4451343515975272,2.0567275215943543,0.2285790329968111,1.4853359252964942,77.08711127511981,25.993216365184303,18.27898184233983,-0.0045082233846187,-0.016161847859621,-0.2537919878959656,2.8878006656938275,-1.4853359252964942
41689,5640139,2.514859428629279,-30.99999858592387,-1.2952483055884374,-2.1556553000505128,79.14524841308594,25.711750030517575,16.75383949279785,2.1556553000505128,0.0,1.2952483055884374,2.2158685848606443,0.2214661717713784,1.327714725900559,76.97083228752146,26.040407940485146,18.12710047858515,-0.0038625677116215,-0.0210796948522329,-0.2532336413860321,2.888359012203761,-1.327714725900559
41690,5640189,2.458609349559993,-33.99999866940647,-1.3748368533453257,-2.0382795589485103,79.19276428222656,25.71407699584961,16.7419376373291,2.0382795589485103,0.0,1.3748368533453257,2.1024867645337535,0.22524305634737246,1.4128129015305633,77.12994812818485,26.004680807504293,18.200554880981414,-0.0053433217108249,-0.0225402787327766,-0.2519367039203644,2.8896559496694287,-1.4128129015305633
