ping_number,pwr_up_msec,time_boot_ms_x,sonar_x,sonar_y,time_boot_ms_y,yaw_rad,pitch_rad,sonar_z
41933,5652339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41934,5652389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41935,5652439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41936,5652489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41937,5652539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41938,5652590,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41939,5652639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41940,5652689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41941,5652739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41942,5652789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41943,5652839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41944,5652889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41945,5652939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41946,5652989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41947,5653039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41948,5653089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41949,5653139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41950,5653189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41951,5653239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41952,5653290,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41953,5653339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41954,5653389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41955,5653439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41956,5653489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41957,5653539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41958,5653589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41959,5653639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41960,5653689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41961,5653739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41962,5653789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41963,5653839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41964,5653889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41965,5653939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41966,5653989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41967,5654039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41968,5654089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41969,5654139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41970,5654189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41971,5654239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41972,5654289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41973,5654339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41974,5654389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41975,5654439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41976,5654489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41977,5654539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41978,5654589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41979,5654639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41980,5654689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41981,5654739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41982,5654789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41983,5654839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41984,5654889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41985,5654939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41986,5654989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41987,5655039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41988,5655089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41989,5655139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41990,5655189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41991,5655239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41992,5655289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41993,5655339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41994,5655390,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41995,5655439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41996,5655489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41997,5655539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41998,5655589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
41999,5655639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42000,5655689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42001,5655739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42002,5655789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42003,5655839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42004,5655889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42005,5655939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42006,5655989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42007,5656039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42008,5656089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42009,5656139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42010,5656189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42011,5656239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42012,5656289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42013,5656339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42014,5656389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42015,5656439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42016,5656490,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42017,5656539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42018,5656589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42019,5656639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42020,5656689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42021,5656739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42022,5656789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42023,5656839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42024,5656889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42025,5656939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42026,5656989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42027,5657039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42028,5657089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42029,5657139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42030,5657189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42031,5657239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42032,5657289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42033,5657339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42034,5657389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42035,5657439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42036,5657489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42037,5657539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42038,5657589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42039,5657639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42040,5657689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42041,5657739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42042,5657789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42043,5657839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42044,5657889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42045,5657939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42046,5657989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42047,5658039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42048,5658089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42049,5658139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42050,5658189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42051,5658239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42052,5658289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42053,5658339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42054,5658389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42055,5658439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42056,5658489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42057,5658539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42058,5658589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42059,5658639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42060,5658689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42061,5658739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42062,5658789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42063,5658839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42064,5658889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42065,5658939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42066,5658989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42067,5659039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42068,5659089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42069,5659139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42070,5659189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42071,5659240,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42072,5659289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42073,5659339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42074,5659389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42075,5659439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42076,5659489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42077,5659540,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42078,5659589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42079,5659639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42080,5659689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42081,5659739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42082,5659789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42083,5659839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42084,5659890,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42085,5659939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42086,5659989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42087,5660039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42088,5660089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42089,5660139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42090,5660189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42091,5660239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42092,5660289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42093,5660339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42094,5660389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42095,5660439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42096,5660489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42097,5660539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42098,5660589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42099,5660639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42100,5660690,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42101,5660739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42102,5660789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42103,5660839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42104,5660889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42105,5660939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42107,5661039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42108,5661089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42109,5661139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42110,5661189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42111,5661239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42112,5661289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42113,5661339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42114,5661389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42115,5661439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42116,5661489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42117,5661539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42118,5661589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42119,5661639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42120,5661690,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42121,5661739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42122,5661789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42123,5661839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42124,5661889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42125,5661939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42126,5661989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42127,5662039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42128,5662089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42129,5662139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42130,5662189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42131,5662239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42132,5662289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42133,5662339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42134,5662389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42135,5662439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42136,5662489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42137,5662539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42138,5662589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42139,5662639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42140,5662689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42141,5662739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42142,5662789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42143,5662839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42144,5662889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42145,5662940,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42146,5662989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42147,5663039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42148,5663089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42149,5663139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42150,5663189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42151,5663239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42152,5663289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42153,5663339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42154,5663389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42155,5663439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42156,5663489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42157,5663539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42158,5663589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42159,5663639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42160,5663689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42161,5663739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42162,5663789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42163,5663839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42164,5663889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42165,5663939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42166,5663989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42167,5664039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42168,5664089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42169,5664139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42170,5664189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42171,5664239,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42172,5664289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42173,5664339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42174,5664389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42175,5664439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42176,5664489,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42177,5664539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42178,5664589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42179,5664639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42180,5664689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42181,5664739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42182,5664789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42183,5664839,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42184,5664889,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42185,5664939,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42186,5664989,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42187,5665039,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42188,5665089,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42189,5665139,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42190,5665189,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42192,5665289,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42193,5665339,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42194,5665389,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42195,5665439,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42197,5665539,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42198,5665589,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42199,5665639,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42200,5665689,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42201,5665739,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
42202,5665789,5619647,82.16737365722656,24.186260223388672,5619647,1.939260959625244,0.0244319215416908,0.0
