packet_index,ping_number,pwr_up_msec,utc_msec,utc_iso,ping_hz,sos_mps,listening_sec,pulse_sec,point_index,angle_rad,angle_deg,tof_s,range_m,y_m,z_m,reserved0,reserved1
8639,57673,8025099,1776877015970,2026-04-22T16:56:55.970000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,0,-0.6108652353286743,-34.99999983559887,0.0022275869268924,1.6706901951692998,-0.9582685244650061,-1.368549291496106,4294967295,4294967295
8639,57673,8025099,1776877015970,2026-04-22T16:56:55.970000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,1,-0.5061454772949219,-28.99999966863366,0.002052586991339922,1.5394402435049415,-0.7463354320586009,-1.3464247792492736,4294967295,4294967295
8639,57673,8025099,1776877015970,2026-04-22T16:56:55.970000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,2,-0.41887903213500977,-24.000000667860846,0.0019775868859142065,1.4831901644356549,-0.6032678043195374,-1.3549616305084617,4294967295,4294967295
8639,57673,8025099,1776877015970,2026-04-22T16:56:55.970000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.33161255717277527,-18.999999959540737,0.0019025868969038129,1.4269401726778597,-0.4645662775867743,-1.3491984398638655,4294967295,4294967295
8639,57673,8025099,1776877015970,2026-04-22T16:56:55.970000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,-0.1745329201221466,-9.99999970909292,0.0027775869239121675,2.0831901929341257,-0.3617421703203665,-2.051541854837193,4294967295,4294967295
8639,57673,8025099,1776877015970,2026-04-22T16:56:55.970000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,5,-0.12217304855585098,-7.000000052497138,0.002927586901932955,2.195690176449716,-0.26758732212186026,-2.179323834586645,4294967295,4294967295
8639,57673,8025099,1776877015970,2026-04-22T16:56:55.970000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,6,0.0,0.0,0.003177586942911148,2.383190207183361,0.0,-2.383190207183361,4294967295,4294967295
8657,57674,8025149,1776877016020,2026-04-22T16:56:56.020000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,0,-0.6283185482025146,-36.00000100179127,0.0022025867365300655,1.6519400523975492,-0.970986023837727,-1.336447559100999,4294967295,4294967295
8657,57674,8025149,1776877016020,2026-04-22T16:56:56.020000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,1,-0.5585053563117981,-31.999999752116263,0.0023525869473814964,1.7644402105361223,-0.9350108516770792,-1.496330165372221,4294967295,4294967295
8657,57674,8025149,1776877016020,2026-04-22T16:56:56.020000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,2,-0.48869219422340393,-28.000000209988553,0.002052586991339922,1.5394402435049415,-0.7227234219153789,-1.359245054704073,4294967295,4294967295
8657,57674,8025149,1776877016020,2026-04-22T16:56:56.020000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.3490658402442932,-19.99999941818584,0.0019025868969038129,1.4269401726778597,-0.48804226876032025,-1.3408851555242154,4294967295,4294967295
8657,57674,8025149,1776877016020,2026-04-22T16:56:56.020000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,-0.1745329201221466,-9.99999970909292,0.0027775869239121675,2.0831901929341257,-0.3617421703203665,-2.051541854837193,4294967295,4294967295
8657,57674,8025149,1776877016020,2026-04-22T16:56:56.020000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,5,-0.12217304855585098,-7.000000052497138,0.002927586901932955,2.195690176449716,-0.26758732212186026,-2.179323834586645,4294967295,4294967295
8657,57674,8025149,1776877016020,2026-04-22T16:56:56.020000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,6,0.0,0.0,0.0032025869004428387,2.401940175332129,0.0,-2.401940175332129,4294967295,4294967295
8657,57674,8025149,1776877016020,2026-04-22T16:56:56.020000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,7,0.06981316953897476,3.999999969014533,0.0032775867730379105,2.458190079778433,0.17147467043198653,-2.452202052385027,4294967295,4294967295
8671,57675,8025199,1776877016070,2026-04-22T16:56:56.070000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,0,-0.6457718014717102,-36.99999875288908,0.0022025867365300655,1.6519400523975492,-0.9941623121633338,-1.3192980079531962,4294967295,4294967295
8671,57675,8025199,1776877016070,2026-04-22T16:56:56.070000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,1,-0.48869219422340393,-28.000000209988553,0.0020275870338082314,1.5206902753561735,-0.7139208450057163,-1.3426898154931983,4294967295,4294967295
8671,57675,8025199,1776877016070,2026-04-22T16:56:56.070000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,2,-0.3839724361896515,-22.000000043023345,0.0018775869393721223,1.4081902045290917,-0.5275173363807116,-1.3056512214023637,4294967295,4294967295
8671,57675,8025199,1776877016070,2026-04-22T16:56:56.070000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,3,-0.19198621809482574,-11.000000021511672,0.0027775869239121675,2.0831901929341257,-0.3974914286597938,-2.0449161215264837,4294967295,4294967295
8671,57675,8025199,1776877016070,2026-04-22T16:56:56.070000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,4,-0.15707963705062866,-9.000000250447817,0.0029525868594646454,2.214440144598484,-0.34641476894432877,-2.1871767102515065,4294967295,4294967295
8671,57675,8025199,1776877016070,2026-04-22T16:56:56.070000+00:00,240000,1500.0,0.005302587058395147,9.999999747378752e-05,5,0.0,0.0,0.003152586752548814,2.3644400644116104,0.0,-2.3644400644116104,4294967295,4294967295
